epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2301836609840393,2.4048004150390625,0.001,0.2512953281402588,1.5850796699523926
1,0.22921700775623322,2.365370512008667,0.001,0.2772020697593689,1.4834084510803223
2,0.27017882466316223,2.2361602783203125,0.001,0.2953367829322815,1.4772032499313354
3,0.36237311363220215,1.938223123550415,0.001,0.303108811378479,3.2683770656585693
4,0.41892218589782715,1.6559743881225586,0.001,0.38860103487968445,1.772028923034668
5,0.4897293448448181,1.2584176063537598,0.001,0.39896371960639954,1.6265360116958618
6,0.5461575388908386,1.0222833156585693,0.001,0.5803108811378479,1.0531307458877563
7,0.6440309286117554,0.8178390860557556,0.001,0.5673575401306152,1.1007516384124756
8,0.6941759586334229,0.7713862061500549,0.001,0.6269429922103882,0.9863707423210144
9,0.7942242622375488,0.5947210192680359,0.001,0.6683937907218933,0.9303194284439087
10,0.8895601630210876,0.3392404317855835,0.001,0.8082901835441589,0.6361497640609741
11,0.9339052438735962,0.21426601707935333,0.001,0.8108808398246765,0.6856634616851807
12,0.9500966668128967,0.17456422746181488,0.001,0.7823834419250488,0.7909298539161682
13,0.9526340961456299,0.1606082022190094,0.001,0.8678756356239319,0.5101930499076843
14,0.9660463929176331,0.11428385972976685,0.001,0.878238320350647,0.48708292841911316
15,0.9783712029457092,0.07915782928466797,0.001,0.909326434135437,0.4337426722049713
16,0.985016942024231,0.05137711763381958,0.001,0.9041450619697571,0.46245503425598145
17,0.9892460107803345,0.03871127590537071,0.001,0.8886010646820068,0.5509909987449646
18,0.9935959577560425,0.02061585709452629,0.001,0.9145077466964722,0.5021920204162598
19,0.9962542057037354,0.014881170354783535,0.001,0.878238320350647,0.6401314735412598
20,0.9557757377624512,0.18275456130504608,0.001,0.8316062092781067,0.7519541382789612
21,0.9716046452522278,0.1097949966788292,0.0005,0.893782377243042,0.45845091342926025
22,0.9932334423065186,0.022232718765735626,0.0005,0.893782377243042,0.49658456444740295
23,0.9966167211532593,0.013265473768115044,0.0005,0.8989637494087219,0.47330284118652344
24,0.9979458451271057,0.009309763088822365,0.0005,0.9041450619697571,0.48805609345436096
25,0.9980667233467102,0.008938171900808811,0.0005,0.909326434135437,0.5100514888763428
