epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.45650073885917664,1.7844774723052979,0.001,0.08549223095178604,5.216394424438477
1,0.4998791813850403,1.7311036586761475,0.001,0.12176165729761124,2.4214489459991455
2,0.6593765020370483,1.0361549854278564,0.001,0.5414507985115051,1.2399060726165771
3,0.7983325123786926,0.6771952509880066,0.001,0.6165803074836731,1.1209306716918945
4,0.874093770980835,0.4761989712715149,0.001,0.787564754486084,0.6599293351173401
5,0.8907684683799744,0.4174945652484894,0.001,0.8367875814437866,0.526039719581604
6,0.9144514203071594,0.3129291534423828,0.001,0.8652849793434143,0.4293150305747986
7,0.9395843148231506,0.22836792469024658,0.001,0.9119170904159546,0.36401981115341187
8,0.9551715850830078,0.1803356111049652,0.001,0.8808290362358093,0.4851548969745636
9,0.9536007642745972,0.19074252247810364,0.001,0.9067357778549194,0.37933847308158875
10,0.9747462272644043,0.09837642312049866,0.001,0.9352331757545471,0.2809576988220215
11,0.9666505455970764,0.11612002551555634,0.001,0.9300518035888672,0.3166142702102661
12,0.9772837162017822,0.09552107751369476,0.001,0.9326424598693848,0.32420089840888977
13,0.9700338244438171,0.1466013640165329,0.001,0.9274611473083496,0.29664018750190735
14,0.9752295613288879,0.08952877670526505,0.001,0.9352331757545471,0.33033591508865356
15,0.9758337140083313,0.08988143503665924,0.001,0.9481865167617798,0.3064628839492798
16,0.9938375949859619,0.028048913925886154,0.0005,0.9559585452079773,0.23571854829788208
17,0.9943209290504456,0.01795361377298832,0.0005,0.9533678889274597,0.25142812728881836
18,0.997825026512146,0.01181141845881939,0.0005,0.9430052042007446,0.32626935839653015
19,0.9968583583831787,0.016159269958734512,0.0005,0.9559585452079773,0.2270948737859726
20,0.9987916946411133,0.008187573403120041,0.0005,0.9585492014884949,0.24168527126312256
21,0.9979458451271057,0.007808556314557791,0.0005,0.9559585452079773,0.258167028427124
22,0.9991542100906372,0.0054845367558300495,0.0005,0.9611399173736572,0.2696031630039215
23,0.9984291791915894,0.005237516015768051,0.0005,0.9533678889274597,0.26732292771339417
24,0.9981875419616699,0.005725200287997723,0.0005,0.9585492014884949,0.24703693389892578
25,0.9990333318710327,0.00395685900002718,0.00025,0.9611399173736572,0.27361494302749634
26,0.9979458451271057,0.007312897127121687,0.00025,0.9481865167617798,0.2896949350833893
27,0.998912513256073,0.003915487322956324,0.00025,0.9611399173736572,0.2929070293903351
28,0.9981875419616699,0.00650997506454587,0.00025,0.9611399173736572,0.28266221284866333
29,0.9990333318710327,0.004245863761752844,0.00025,0.9585492014884949,0.28060927987098694
