epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7282194495201111,0.907069742679596,0.001,0.6787564754486084,1.1511257886886597
1,0.8478537201881409,0.6118633151054382,0.001,0.6865285038948059,0.8529505729675293
2,0.8872237801551819,0.43880459666252136,0.001,0.818652868270874,0.533611536026001
3,0.9047498106956482,0.3611064851284027,0.001,0.7616580128669739,0.6896013617515564
4,0.9027178287506104,0.37332186102867126,0.001,0.8056994676589966,0.491851806640625
5,0.9286258816719055,0.290211021900177,0.001,0.7746114134788513,0.6698710322380066
6,0.9349758625030518,0.2555811405181885,0.001,0.8808290362358093,0.29407575726509094
7,0.9410718679428101,0.2143377959728241,0.001,0.7253885865211487,0.8818473815917969
8,0.9433578848838806,0.22077374160289764,0.001,0.8367875814437866,0.5056681036949158
9,0.9596139192581177,0.16515253484249115,0.001,0.8808290362358093,0.3309912085533142
10,0.9672339558601379,0.13352087140083313,0.001,0.7487046718597412,1.0549283027648926
11,0.9517399072647095,0.19367848336696625,0.001,0.7072538733482361,1.1204273700714111
12,0.9738379716873169,0.1013149842619896,0.0005,0.893782377243042,0.2817358374595642
13,0.972059965133667,0.10716904699802399,0.0005,0.9170984625816345,0.24400712549686432
14,0.9730759263038635,0.10524317622184753,0.0005,0.924870491027832,0.2100229263305664
15,0.9852679967880249,0.06202477961778641,0.0005,0.9015544056892395,0.29488441348075867
16,0.9860299825668335,0.057319194078445435,0.0005,0.9222797751426697,0.21555772423744202
17,0.9842519760131836,0.07128491252660751,0.0005,0.9274611473083496,0.21870671212673187
18,0.9855219721794128,0.05802571773529053,0.0005,0.8911917209625244,0.2911703288555145
19,0.9867919683456421,0.05209044739603996,0.0005,0.8704662919044495,0.4044618010520935
20,0.9939039945602417,0.029915805906057358,0.00025,0.8911917209625244,0.3014717698097229
21,0.9895859956741333,0.035664837807416916,0.00025,0.8989637494087219,0.33354565501213074
22,0.9908559918403625,0.036024849861860275,0.00025,0.9352331757545471,0.21166440844535828
23,0.9895859956741333,0.030492134392261505,0.00025,0.909326434135437,0.2685737907886505
24,0.9946659803390503,0.02433038502931595,0.00025,0.8989637494087219,0.3099105656147003
