epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3312166631221771,0.0010000000474974513,1.5658118724822998,0.3108808398246765,1.5454988479614258
1,0.3596647083759308,0.0010000000474974513,1.5110286474227905,0.2590673565864563,1.580276370048523
2,0.4287528693675995,0.0010000000474974513,1.4410669803619385,0.31865283846855164,1.4778685569763184
3,0.5095250010490417,0.0010000000474974513,1.3536841869354248,0.3316062092781067,1.3713399171829224
4,0.5575311183929443,0.0010000000474974513,1.2640352249145508,0.3471502661705017,1.39397132396698
5,0.4970789849758148,0.0010000000474974513,1.348814606666565,0.40673574805259705,1.424471378326416
6,0.6050292253494263,0.0010000000474974513,1.1662200689315796,0.5,1.2331652641296387
7,0.6314452886581421,0.0010000000474974513,1.065695881843567,0.44041451811790466,1.1533455848693848
8,0.6865633726119995,0.0010000000474974513,0.9627657532691956,0.6580311059951782,1.0811177492141724
9,0.7520955204963684,0.0010000000474974513,0.8783627152442932,0.727979302406311,0.8841848373413086
10,0.7696215510368347,0.0010000000474974513,0.8086439371109009,0.7668393850326538,0.809329628944397
11,0.7917195558547974,0.0010000000474974513,0.7577816843986511,0.727979302406311,0.8761692047119141
12,0.8122936487197876,0.0010000000474974513,0.6990355849266052,0.7642487287521362,0.7248823046684265
13,0.8288036584854126,0.0010000000474974513,0.6894192099571228,0.8212435245513916,0.6444268822669983
14,0.8519176840782166,0.0010000000474974513,0.5921827554702759,0.8056994676589966,0.6581370830535889
15,0.8503937125205994,0.0010000000474974513,0.5714859962463379,0.818652868270874,0.534156858921051
16,0.8605537414550781,0.0010000000474974513,0.547427773475647,0.7590673565864563,0.7173653244972229
17,0.8775717616081238,0.0010000000474974513,0.48043543100357056,0.7461140155792236,0.7311057448387146
18,0.8945897817611694,0.0010000000474974513,0.4513605237007141,0.8082901835441589,0.5266346335411072
19,0.8869697451591492,0.0010000000474974513,0.4566153883934021,0.8549222946166992,0.46999961137771606
20,0.8973838090896606,0.0010000000474974513,0.4008983075618744,0.878238320350647,0.3822380304336548
21,0.9138938188552856,0.0010000000474974513,0.38219907879829407,0.8989637494087219,0.37142714858055115
22,0.908305823802948,0.0010000000474974513,0.3573150038719177,0.8471502661705017,0.4257025718688965
23,0.9253238439559937,0.0010000000474974513,0.31688472628593445,0.8652849793434143,0.4232131838798523
24,0.929641842842102,0.0010000000474974513,0.2960008680820465,0.8834196925163269,0.4013037383556366
25,0.9245618581771851,0.0010000000474974513,0.3197909891605377,0.8497409224510193,0.4146147668361664
26,0.9354838728904724,0.0010000000474974513,0.25177574157714844,0.9015544056892395,0.32914742827415466
27,0.9344678521156311,0.0010000000474974513,0.26130184531211853,0.9041450619697571,0.3611786663532257
28,0.9392938613891602,0.0010000000474974513,0.26287803053855896,0.9041450619697571,0.3375736176967621
29,0.9517399072647095,0.0010000000474974513,0.2143762707710266,0.9015544056892395,0.3357957899570465
30,0.9458978772163391,0.0010000000474974513,0.23395612835884094,0.909326434135437,0.33109867572784424
31,0.9585978984832764,0.0010000000474974513,0.1890268474817276,0.893782377243042,0.3358214497566223
32,0.9570739269256592,0.0005000000237487257,0.1827954351902008,0.9196891188621521,0.25737079977989197
33,0.9667259454727173,0.0005000000237487257,0.15423943102359772,0.924870491027832,0.29360857605934143
34,0.9659639596939087,0.0005000000237487257,0.14176584780216217,0.9274611473083496,0.2736349403858185
35,0.9718059301376343,0.0005000000237487257,0.13304825127124786,0.8963730335235596,0.33065077662467957
36,0.9733299612998962,0.0005000000237487257,0.13102354109287262,0.924870491027832,0.2499946653842926
37,0.9748539328575134,0.0005000000237487257,0.11717301607131958,0.9170984625816345,0.278260201215744
38,0.9712979197502136,0.0005000000237487257,0.11509360373020172,0.9196891188621521,0.3425302803516388
39,0.9743459224700928,0.0005000000237487257,0.11067412048578262,0.9300518035888672,0.2711489796638489
40,0.972059965133667,0.0005000000237487257,0.11620016396045685,0.924870491027832,0.27878543734550476
41,0.9781559705734253,0.0005000000237487257,0.09856878221035004,0.9352331757545471,0.27727434039115906
42,0.9776479601860046,0.0002500000118743628,0.08970199525356293,0.9378238320350647,0.2749844789505005
43,0.9791719317436218,0.0002500000118743628,0.08750341832637787,0.9404144883155823,0.2663230299949646
44,0.9791719317436218,0.0002500000118743628,0.08782525360584259,0.9274611473083496,0.279824823141098
45,0.9753619432449341,0.0002500000118743628,0.09147809445858002,0.9274611473083496,0.31091994047164917
46,0.9822199940681458,0.0002500000118743628,0.07719150930643082,0.9507771730422974,0.24301733076572418
47,0.9806959629058838,0.0002500000118743628,0.08052492141723633,0.9326424598693848,0.2598419487476349
48,0.9837439656257629,0.0002500000118743628,0.07742441445589066,0.9352331757545471,0.28467193245887756
49,0.9801879525184631,0.0002500000118743628,0.0804767981171608,0.9430052042007446,0.2629830241203308
