epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5942484140396118,1.253016471862793,0.001,0.606217622756958,1.5236775875091553
1,0.6611889600753784,1.2637664079666138,0.001,0.6036269664764404,1.4027554988861084
2,0.7524166107177734,0.9145460724830627,0.001,0.7849740982055664,0.6871779561042786
3,0.8220154643058777,0.6278102993965149,0.001,0.7953367829322815,0.7307863235473633
4,0.8592315316200256,0.4969664216041565,0.001,0.7927461266517639,0.669488251209259
5,0.8714354634284973,0.4385417103767395,0.001,0.8082901835441589,0.6608369946479797
6,0.8913726210594177,0.3677753210067749,0.001,0.8160621523857117,0.8203931450843811
7,0.9012808203697205,0.3288114070892334,0.001,0.8626943230628967,0.48877283930778503
8,0.9138472676277161,0.28458619117736816,0.001,0.7797927260398865,0.7546495795249939
9,0.9272595643997192,0.22427573800086975,0.001,0.8471502661705017,0.7519301772117615
10,0.9177138805389404,0.2614732086658478,0.001,0.8445596098899841,0.5248485803604126
11,0.9380135536193848,0.20218408107757568,0.001,0.818652868270874,0.8028157949447632
12,0.9455050826072693,0.18022066354751587,0.001,0.8264248967170715,0.6675553321838379
13,0.9586756825447083,0.14512810111045837,0.0005,0.9067357778549194,0.3735024333000183
14,0.9718462824821472,0.09114867448806763,0.0005,0.8989637494087219,0.35600414872169495
15,0.9741420745849609,0.08358905464410782,0.0005,0.8886010646820068,0.35123440623283386
16,0.9755920767784119,0.07084949314594269,0.0005,0.8886010646820068,0.40742772817611694
17,0.9790961742401123,0.06671435385942459,0.0005,0.9067357778549194,0.39014607667922974
18,0.980304479598999,0.057678334414958954,0.0005,0.8834196925163269,0.4111158847808838
19,0.9810295104980469,0.053828731179237366,0.0005,0.909326434135437,0.3903941512107849
20,0.978492021560669,0.061129797250032425,0.0005,0.8626943230628967,0.7810981273651123
21,0.979579508304596,0.06998548656702042,0.00025,0.8989637494087219,0.4299187958240509
22,0.9887626767158508,0.04061458632349968,0.00025,0.8886010646820068,0.46829116344451904
23,0.9882793426513672,0.03907538950443268,0.00025,0.8419688940048218,0.7610265612602234
24,0.9898501634597778,0.03428991511464119,0.00025,0.8549222946166992,0.6440726518630981
25,0.9869502186775208,0.03422466665506363,0.00025,0.8549222946166992,0.800105094909668
