epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22341710329055786,2.397106170654297,0.001,0.30051812529563904,1.500143051147461
1,0.24661672115325928,2.3406150341033936,0.001,0.3316062092781067,1.4856600761413574
2,0.2699371576309204,2.227119207382202,0.001,0.44300517439842224,1.3920814990997314
3,0.3616481423377991,2.010841131210327,0.001,0.2590673565864563,2.2923128604888916
4,0.4061140716075897,1.8830913305282593,0.001,0.6424870491027832,1.2458837032318115
5,0.5103914737701416,1.5303398370742798,0.001,0.5880829095840454,1.2499029636383057
6,0.6410101652145386,1.0816863775253296,0.001,0.6502590775489807,0.9499837160110474
7,0.6913968324661255,0.8161559104919434,0.001,0.6554403901100159,0.9326658248901367
8,0.7962784171104431,0.5669679045677185,0.001,0.7227979302406311,0.7733752727508545
9,0.843402624130249,0.46675968170166016,0.001,0.7694300413131714,0.7586585283279419
10,0.8817061185836792,0.36949795484542847,0.001,0.8341968655586243,0.542109489440918
11,0.9189221858978271,0.2694396674633026,0.001,0.7849740982055664,0.6961548924446106
12,0.9310052990913391,0.22533947229385376,0.001,0.8860103487968445,0.4773283004760742
13,0.9656838774681091,0.11551626771688461,0.001,0.8523315787315369,0.6490634679794312
14,0.9665297269821167,0.11433105915784836,0.001,0.8704662919044495,0.6168266534805298
15,0.9789753556251526,0.07913566380739212,0.001,0.8652849793434143,0.6397240161895752
16,0.9856210947036743,0.05056309327483177,0.001,0.8730570077896118,0.5843048691749573
17,0.9861043691635132,0.042848337441682816,0.001,0.8756476640701294,0.633587658405304
18,0.9899709820747375,0.029468178749084473,0.0005,0.8963730335235596,0.5735504627227783
19,0.9942001104354858,0.016423631459474564,0.0005,0.9067357778549194,0.5672526955604553
20,0.9929918050765991,0.019872359931468964,0.0005,0.8963730335235596,0.6249318718910217
21,0.9949250817298889,0.014325901865959167,0.0005,0.8963730335235596,0.5681805610656738
22,0.9928709268569946,0.03423596918582916,0.0005,0.8989637494087219,0.6613144278526306
