epoch,accuracy,balanced_accuracy,loss,lr,val_accuracy,val_balanced_accuracy,val_loss
0,0.3317246735095978,0.2644009292125702,1.5576859712600708,0.001,0.2746114134788513,0.2792016863822937,1.5731244087219238
