epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6367172598838806,0.0010000000474974513,1.1039224863052368,0.41544607281684875,0.9885517358779907
1,0.7777777910232544,0.0010000000474974513,0.7615271806716919,0.636484682559967,0.9574119448661804
2,0.8413068652153015,0.0010000000474974513,0.6103208065032959,0.8015978932380676,0.6182321906089783
3,0.880461573600769,0.0010000000474974513,0.4546114504337311,0.8588548898696899,0.38218143582344055
4,0.9161156415939331,0.0010000000474974513,0.3522253930568695,0.9201065301895142,0.2625350058078766
5,0.9206534624099731,0.0010000000474974513,0.3245077431201935,0.9081224799156189,0.3072911202907562
6,0.938545286655426,0.0010000000474974513,0.2628321945667267,0.9440745711326599,0.20548726618289948
7,0.9455465078353882,0.0010000000474974513,0.2047595977783203,0.9454061388969421,0.1901993453502655
8,0.9608453512191772,0.0010000000474974513,0.17602242529392242,0.9467377066612244,0.21885104477405548
9,0.9541034698486328,0.0010000000474974513,0.20223665237426758,0.949400782585144,0.20126967132091522
10,0.9617528915405273,0.0010000000474974513,0.15758247673511505,0.949400782585144,0.20917737483978271
11,0.9589005708694458,0.0010000000474974513,0.16402609646320343,0.9307590126991272,0.26004016399383545
12,0.9726436138153076,0.0010000000474974513,0.11414223909378052,0.9467377066612244,0.18285581469535828
13,0.9762738347053528,0.0010000000474974513,0.10693124681711197,0.9587216973304749,0.16618292033672333
14,0.9757552146911621,0.0010000000474974513,0.10656403005123138,0.9600532650947571,0.16374021768569946
15,0.9660313725471497,0.0010000000474974513,0.13345609605312347,0.9467377066612244,0.1978883296251297
16,0.9633086919784546,0.0010000000474974513,0.13841979205608368,0.9573901295661926,0.16605131328105927
17,0.9665499925613403,0.0010000000474974513,0.13476844131946564,0.9454061388969421,0.2145295888185501
18,0.9784778952598572,0.0010000000474974513,0.08241444081068039,0.9400798678398132,0.2663775384426117
19,0.9801633358001709,0.0010000000474974513,0.08670685440301895,0.9467377066612244,0.22095589339733124
20,0.9815894961357117,0.0005000000237487257,0.08085275441408157,0.9427430033683777,0.24781423807144165
21,0.9862569570541382,0.0005000000237487257,0.07386934757232666,0.9560585618019104,0.20668232440948486
22,0.9914430379867554,0.0005000000237487257,0.04080634564161301,0.9613848328590393,0.16184350848197937
23,0.9879424571990967,0.0005000000237487257,0.0569474957883358,0.9667110443115234,0.17311421036720276
24,0.9937767386436462,0.0005000000237487257,0.034735649824142456,0.9667110443115234,0.17535768449306488
25,0.9906651377677917,0.0005000000237487257,0.04987994208931923,0.9587216973304749,0.17855022847652435
26,0.9953325390815735,0.0005000000237487257,0.024067163467407227,0.9720372557640076,0.17902082204818726
27,0.9950732588768005,0.0005000000237487257,0.022276844829320908,0.9627164006233215,0.2032446712255478
28,0.9968883991241455,0.0002500000118743628,0.012526902370154858,0.9680426120758057,0.21299822628498077
29,0.9961104393005371,0.0002500000118743628,0.013605725951492786,0.9720372557640076,0.1874242126941681
30,0.9957215189933777,0.0002500000118743628,0.015518343076109886,0.9733688235282898,0.19599825143814087
31,0.9976662993431091,0.0002500000118743628,0.013221505098044872,0.9720372557640076,0.18326081335544586
32,0.9958511590957642,0.0002500000118743628,0.023901712149381638,0.9707057476043701,0.16726025938987732
