epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3177751898765564,0.0010000000474974513,1.542083740234375,0.32756325602531433,1.5115256309509277
1,0.45416828989982605,0.0010000000474974513,1.429263949394226,0.22370173037052155,1.5649092197418213
2,0.5387008786201477,0.0010000000474974513,1.3023444414138794,0.5379493832588196,1.2174147367477417
3,0.6727602481842041,0.0010000000474974513,1.1019333600997925,0.6138482093811035,1.183515191078186
4,0.7352521419525146,0.0010000000474974513,0.9129050970077515,0.5992010831832886,1.0025304555892944
5,0.7684428691864014,0.0010000000474974513,0.8303254246711731,0.6697736382484436,0.9205045700073242
6,0.8013743162155151,0.0010000000474974513,0.7405449151992798,0.7802929282188416,0.6550788879394531
7,0.8193958401679993,0.0010000000474974513,0.6898913979530334,0.8055925369262695,0.6232178807258606
8,0.8402696847915649,0.0010000000474974513,0.6158268451690674,0.8095872402191162,0.5635154247283936
9,0.8599766492843628,0.0010000000474974513,0.5199464559555054,0.8615179657936096,0.42053672671318054
10,0.8437702655792236,0.0010000000474974513,0.5420146584510803,0.8348867893218994,0.45155394077301025
11,0.8707377314567566,0.0010000000474974513,0.48415929079055786,0.868175745010376,0.3908218741416931
12,0.8990016579627991,0.0010000000474974513,0.40194132924079895,0.8708388805389404,0.3702523410320282
13,0.9123557806015015,0.0010000000474974513,0.32871267199516296,0.8735020160675049,0.3524748682975769
14,0.920264482498169,0.0010000000474974513,0.3072591722011566,0.9187749624252319,0.23777417838573456
15,0.9238947033882141,0.0010000000474974513,0.2827843427658081,0.9227696657180786,0.21043260395526886
16,0.9376377463340759,0.0010000000474974513,0.2342957705259323,0.9227696657180786,0.20935915410518646
17,0.9464540481567383,0.0010000000474974513,0.22009970247745514,0.9174433946609497,0.24796299636363983
18,0.9461947083473206,0.0010000000474974513,0.20765738189220428,0.8974700570106506,0.304958701133728
19,0.9516400694847107,0.0010000000474974513,0.18819265067577362,0.9454061388969421,0.1694238781929016
20,0.9500842690467834,0.0010000000474974513,0.18828056752681732,0.9414114356040955,0.16845855116844177
21,0.9572150707244873,0.0010000000474974513,0.17030763626098633,0.9400798678398132,0.16539274156093597
22,0.9563075304031372,0.0010000000474974513,0.16567975282669067,0.9241011738777161,0.22277742624282837
23,0.9563075304031372,0.0010000000474974513,0.15223878622055054,0.9360852241516113,0.21640002727508545
24,0.9572150707244873,0.0010000000474974513,0.15333126485347748,0.9334220886230469,0.18745014071464539
25,0.9683650732040405,0.0010000000474974513,0.13222350180149078,0.9507323503494263,0.18900080025196075
26,0.965512752532959,0.0010000000474974513,0.1259927898645401,0.9440745711326599,0.1995595395565033
27,0.9726436138153076,0.0005000000237487257,0.10501205176115036,0.9507323503494263,0.15618479251861572
28,0.9762738347053528,0.0005000000237487257,0.09584973752498627,0.9467377066612244,0.16932319104671478
29,0.975106954574585,0.0005000000237487257,0.09982451051473618,0.9427430033683777,0.1830681711435318
30,0.9784778952598572,0.0005000000237487257,0.08213192224502563,0.9440745711326599,0.1820964217185974
31,0.9745883345603943,0.0005000000237487257,0.09552045166492462,0.9400798678398132,0.19771501421928406
32,0.979644775390625,0.0005000000237487257,0.07904644310474396,0.9400798678398132,0.1893889605998993
33,0.9776999950408936,0.0002500000118743628,0.08150314539670944,0.9507323503494263,0.15689174830913544
34,0.9809412956237793,0.0002500000118743628,0.07170331478118896,0.9480692148208618,0.18557806313037872
35,0.9812005758285522,0.0002500000118743628,0.07236707210540771,0.9440745711326599,0.17239640653133392
36,0.9843121767044067,0.0002500000118743628,0.05734929442405701,0.9480692148208618,0.18050509691238403
37,0.984441876411438,0.0002500000118743628,0.05455811321735382,0.9533954858779907,0.16010674834251404
