epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7591080069541931,0.0010000000474974513,0.8056092262268066,0.565912127494812,1.021742582321167
1,0.8789057731628418,0.0010000000474974513,0.47483012080192566,0.651131808757782,0.8736802935600281
2,0.908595860004425,0.0010000000474974513,0.3733414113521576,0.8695073127746582,0.3339650630950928
3,0.9225981831550598,0.0010000000474974513,0.3168714940547943,0.44607189297676086,1.884627103805542
4,0.9340075254440308,0.0010000000474974513,0.27270743250846863,0.9280958771705627,0.22223570942878723
5,0.9350447058677673,0.0010000000474974513,0.2510853111743927,0.9121171832084656,0.25332486629486084
6,0.9408790469169617,0.0010000000474974513,0.23540879786014557,0.9001331329345703,0.25087475776672363
7,0.9384156465530396,0.0010000000474974513,0.21330708265304565,0.9001331329345703,0.31024089455604553
8,0.9568261504173279,0.0010000000474974513,0.16583740711212158,0.9187749624252319,0.2748819887638092
9,0.962530791759491,0.0010000000474974513,0.13554349541664124,0.8455392718315125,0.6050265431404114
10,0.9752365946769714,0.0005000000237487257,0.09908396750688553,0.853528618812561,0.45323610305786133
11,0.9735511541366577,0.0005000000237487257,0.09832508116960526,0.8628495335578918,0.38596025109291077
12,0.9823674559593201,0.0005000000237487257,0.07038816809654236,0.9241011738777161,0.2558191418647766
13,0.9792557954788208,0.0005000000237487257,0.07601121068000793,0.9027962684631348,0.29586395621299744
14,0.9810709357261658,0.0005000000237487257,0.06922898441553116,0.8468708395957947,0.520430862903595
