epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5534670948982239,1.3080816268920898,0.001,0.5544041395187378,1.1955699920654297
1,0.7541275024414062,0.8849171996116638,0.001,0.681347131729126,0.8093218207359314
2,0.8219456672668457,0.6631416082382202,0.001,0.6321243643760681,0.8468099236488342
3,0.8475996851921082,0.6069386601448059,0.001,0.8134714961051941,0.5267310738563538
4,0.8765557408332825,0.5081215500831604,0.001,0.7849740982055664,0.5288551449775696
5,0.8983997702598572,0.4301626980304718,0.001,0.8756476640701294,0.3453735113143921
6,0.9159258604049683,0.38426437973976135,0.001,0.8626943230628967,0.39280250668525696
7,0.9179578423500061,0.34842342138290405,0.001,0.8911917209625244,0.3279019296169281
8,0.9331978559494019,0.2838212549686432,0.001,0.9222797751426697,0.23897330462932587
9,0.9537718892097473,0.216496542096138,0.001,0.9170984625816345,0.28796401619911194
10,0.9410718679428101,0.2626309096813202,0.001,0.7487046718597412,0.7817411422729492
11,0.9532638788223267,0.22062084078788757,0.001,0.9196891188621521,0.2717513144016266
12,0.9652019143104553,0.1677207201719284,0.001,0.9222797751426697,0.25244879722595215
13,0.9634239077568054,0.18677987158298492,0.001,0.9481865167617798,0.23386250436306
14,0.9413259029388428,0.2587697207927704,0.001,0.9352331757545471,0.2118772566318512
15,0.9652019143104553,0.1278512328863144,0.001,0.9145077466964722,0.3654714822769165
16,0.9624079465866089,0.1549202799797058,0.001,0.9352331757545471,0.23433084785938263
17,0.9616459012031555,0.16846349835395813,0.001,0.8808290362358093,0.3936658501625061
18,0.9733299612998962,0.11701538413763046,0.001,0.9222797751426697,0.29282504320144653
19,0.9740919470787048,0.12294365465641022,0.001,0.9507771730422974,0.19678469002246857
20,0.988315999507904,0.061371903866529465,0.001,0.9352331757545471,0.23642639815807343
21,0.9860299825668335,0.07180959731340408,0.001,0.9352331757545471,0.2576519250869751
22,0.983489990234375,0.07224410772323608,0.001,0.9481865167617798,0.23749849200248718
23,0.988569974899292,0.05411924794316292,0.001,0.9533678889274597,0.22853761911392212
24,0.9837439656257629,0.07646755874156952,0.001,0.9119170904159546,0.38101354241371155
25,0.9839979410171509,0.08280066400766373,0.0005,0.9559585452079773,0.22378523647785187
26,0.9926339983940125,0.036285486072301865,0.0005,0.9481865167617798,0.2556735575199127
27,0.9832359552383423,0.06850743293762207,0.0005,0.9455958604812622,0.25150468945503235
28,0.9956820011138916,0.029003309085965157,0.0005,0.9611399173736572,0.2051205188035965
29,0.9916179776191711,0.03937290236353874,0.0005,0.9585492014884949,0.20314796268939972
