epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6900038719177246,0.9245205521583557,0.001,0.4607190489768982,1.426042914390564
1,0.7633864879608154,0.703350305557251,0.001,0.5326231718063354,1.4549658298492432
2,0.7834824323654175,0.6347869634628296,0.001,0.45805591344833374,1.2508500814437866
3,0.8030597567558289,0.6022308468818665,0.001,0.7243674993515015,0.8297216892242432
4,0.8802022337913513,0.38919079303741455,0.001,0.7350199818611145,0.7679481506347656
5,0.890055775642395,0.3512060344219208,0.001,0.7802929282188416,0.6353393793106079
6,0.9091144800186157,0.270210862159729,0.001,0.7856191992759705,0.583530068397522
7,0.9143005609512329,0.2515576183795929,0.001,0.8308921456336975,0.4787517488002777
8,0.9250615835189819,0.2206214964389801,0.001,0.833555281162262,0.44052809476852417
9,0.9334889054298401,0.20327167212963104,0.001,0.853528618812561,0.45781999826431274
10,0.9371191263198853,0.19695372879505157,0.001,0.782956063747406,0.7131189107894897
11,0.9441202878952026,0.16670668125152588,0.001,0.8908122777938843,0.3462359309196472
12,0.942175567150116,0.17446757853031158,0.001,0.889480710029602,0.3172436058521271
13,0.9592894911766052,0.12409764528274536,0.001,0.889480710029602,0.34235289692878723
14,0.9465836882591248,0.1633383333683014,0.001,0.8828229308128357,0.34496212005615234
15,0.9629197716712952,0.1161980852484703,0.001,0.8988016247749329,0.2994523048400879
16,0.9656423926353455,0.10075364261865616,0.001,0.91478031873703,0.31703609228134155
17,0.9709581136703491,0.09433113783597946,0.001,0.904127836227417,0.32116439938545227
18,0.9797744154930115,0.06591430306434631,0.001,0.9267643094062805,0.2548939883708954
19,0.9696615934371948,0.1057925820350647,0.001,0.8468708395957947,0.5245038270950317
20,0.9690133333206177,0.10069872438907623,0.001,0.9267643094062805,0.2730899155139923
21,0.9770517349243164,0.07313689589500427,0.001,0.9067909717559814,0.32360872626304626
22,0.9761441946029663,0.07208503782749176,0.001,0.9187749624252319,0.3556610345840454
23,0.9653831124305725,0.11724837124347687,0.001,0.9280958771705627,0.2497490793466568
24,0.9776999950408936,0.06967289745807648,0.001,0.9280958771705627,0.2615402042865753
25,0.9784778952598572,0.06639154255390167,0.001,0.9454061388969421,0.19674985110759735
26,0.9896278977394104,0.03296903520822525,0.001,0.9427430033683777,0.24764977395534515
27,0.9894982576370239,0.03519939258694649,0.001,0.9520639181137085,0.20450136065483093
28,0.979644775390625,0.06770095229148865,0.001,0.9334220886230469,0.24369178712368011
29,0.9859976768493652,0.04618348926305771,0.001,0.9414114356040955,0.23024986684322357
30,0.9845715165138245,0.05573894828557968,0.001,0.9307590126991272,0.21778154373168945
31,0.9894982576370239,0.031919386237859726,0.0005,0.9533954858779907,0.19557009637355804
32,0.9949436187744141,0.018860168755054474,0.0005,0.9560585618019104,0.1929064244031906
33,0.9968883991241455,0.011896958574652672,0.0005,0.9454061388969421,0.24154451489448547
34,0.9968883991241455,0.012647720985114574,0.0005,0.9587216973304749,0.186771422624588
35,0.9966290593147278,0.009974995627999306,0.0005,0.9627164006233215,0.17677859961986542
36,0.9972773194313049,0.009350326843559742,0.0005,0.954727053642273,0.22939161956310272
37,0.9968883991241455,0.011095704510807991,0.0005,0.9653794765472412,0.18959711492061615
38,0.9984441995620728,0.007217882201075554,0.0005,0.9653794765472412,0.19785746932029724
39,0.9985738396644592,0.0063093979842960835,0.0005,0.9600532650947571,0.2250988483428955
40,0.9959807991981506,0.013815728016197681,0.0005,0.9653794765472412,0.18829959630966187
41,0.9971476793289185,0.011086170561611652,0.00025,0.954727053642273,0.21044984459877014
42,0.998184859752655,0.007663935422897339,0.00025,0.9627164006233215,0.20949137210845947
43,0.9977959394454956,0.005728401243686676,0.00025,0.9627164006233215,0.21015383303165436
44,0.9994813799858093,0.003513188101351261,0.00025,0.9627164006233215,0.20852118730545044
45,0.9992220997810364,0.0040221428498625755,0.00025,0.9573901295661926,0.21095973253250122
