epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.40763750672340393,1.4107109308242798,0.001,0.1424870491027832,4.8711981773376465
1,0.44893112778663635,1.5694502592086792,0.001,0.1865285038948059,1.7689402103424072
2,0.5704367160797119,1.1433825492858887,0.001,0.2590673565864563,1.6179019212722778
3,0.6124611496925354,1.0751760005950928,0.001,0.29792746901512146,1.4306881427764893
4,0.6575918197631836,0.9336459636688232,0.001,0.33419689536094666,1.4531046152114868
5,0.7071076035499573,0.8151912093162537,0.001,0.6165803074836731,1.217326283454895
6,0.7644801735877991,0.7026800513267517,0.001,0.6373056769371033,1.1212997436523438
7,0.8002923727035522,0.6330349445343018,0.001,0.6683937907218933,1.0294586420059204
8,0.840124249458313,0.5280380249023438,0.001,0.5129533410072327,1.3515022993087769
9,0.8655216693878174,0.47176095843315125,0.001,0.7901554107666016,0.7829753756523132
10,0.8881783485412598,0.4050648510456085,0.001,0.7642487287521362,0.7614753842353821
11,0.9062671065330505,0.3570445477962494,0.001,0.8108808398246765,0.6850219964981079
12,0.9221633672714233,0.3033778965473175,0.001,0.787564754486084,0.8818495869636536
13,0.9353188276290894,0.2826068103313446,0.001,0.8341968655586243,0.6775278449058533
14,0.9375114440917969,0.2649483382701874,0.001,0.8341968655586243,0.6637877821922302
15,0.9327608346939087,0.2744942903518677,0.001,0.893782377243042,0.41683679819107056
16,0.9539557695388794,0.21130971610546112,0.001,0.8989637494087219,0.45428466796875
17,0.962360680103302,0.18987977504730225,0.001,0.878238320350647,0.5646655559539795
18,0.9621779918670654,0.18801529705524445,0.001,0.9222797751426697,0.3504505753517151
19,0.971679151058197,0.16193950176239014,0.001,0.8886010646820068,0.5111747980117798
20,0.9629088044166565,0.1912878304719925,0.001,0.8445596098899841,0.6915007829666138
21,0.9656495451927185,0.18026719987392426,0.001,0.9015544056892395,0.4723377823829651
22,0.974419891834259,0.1553923785686493,0.001,0.9015544056892395,0.5095808506011963
23,0.9729581475257874,0.15964488685131073,0.001,0.9015544056892395,0.452982097864151
