epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6152027249336243,1.2227118015289307,0.001,0.30051812529563904,1.6955945491790771
1,0.7089490294456482,1.0718399286270142,0.001,0.5880829095840454,1.3562781810760498
2,0.8074240684509277,0.6935014128684998,0.001,0.7435232996940613,0.9205372333526611
3,0.8471450805664062,0.5216360688209534,0.001,0.7953367829322815,0.8189813494682312
4,0.8594396710395813,0.47377660870552063,0.001,0.7564767003059387,0.804490327835083
5,0.8842653036117554,0.3857443034648895,0.001,0.8575129508972168,0.43631577491760254
6,0.9074358940124512,0.3016124963760376,0.001,0.8393782377243042,0.503295361995697
7,0.9158293008804321,0.2637989819049835,0.001,0.8575129508972168,0.4172099530696869
8,0.9264688491821289,0.2211022526025772,0.001,0.8238341808319092,0.7102186679840088
9,0.9349805116653442,0.20398057997226715,0.001,0.7953367829322815,0.7791869640350342
10,0.9395909905433655,0.17143213748931885,0.001,0.8212435245513916,0.600540816783905
11,0.93852698802948,0.16846786439418793,0.001,0.8601036071777344,0.5292459726333618
12,0.9477479457855225,0.15956903994083405,0.001,0.8160621523857117,0.8014167547225952
