epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8693115711212158,0.4229961633682251,0.001,0.7270306348800659,0.704118549823761
1,0.9178011417388916,0.25447574257850647,0.001,0.8202396631240845,0.5398572683334351
2,0.9439906477928162,0.18377931416034698,0.001,0.8561917543411255,0.4279630482196808
3,0.9486581087112427,0.1562567949295044,0.001,0.9001331329345703,0.2757051885128021
4,0.9550110101699829,0.14286991953849792,0.001,0.8761650919914246,0.3262081742286682
5,0.9642162322998047,0.12228428572416306,0.001,0.6817576289176941,0.9714537262916565
6,0.9636976718902588,0.10759725421667099,0.001,0.889480710029602,0.3523183763027191
7,0.9699209332466125,0.09832599014043808,0.001,0.842876136302948,0.5983434319496155
8,0.9731621742248535,0.07908082753419876,0.001,0.9014647006988525,0.3074829578399658
9,0.9823674559593201,0.05613359808921814,0.0005,0.9081224799156189,0.2898951470851898
10,0.9854790568351746,0.0481758788228035,0.0005,0.8921437859535217,0.4077015519142151
11,0.9819784760475159,0.05442618578672409,0.0005,0.9280958771705627,0.24894438683986664
12,0.9893686175346375,0.03387736901640892,0.0005,0.8508654832839966,0.4863482117652893
13,0.9861273169517517,0.04295874759554863,0.0005,0.91478031873703,0.2856544554233551
14,0.9900168776512146,0.033956173807382584,0.0005,0.8668442368507385,0.5772299766540527
15,0.9900168776512146,0.0313526950776577,0.0005,0.8814913630485535,0.4226629436016083
16,0.9896278977394104,0.033360209316015244,0.0005,0.9001331329345703,0.3810136616230011
17,0.9937767386436462,0.02261296473443508,0.00025,0.9241011738777161,0.24477608501911163
18,0.9957215189933777,0.015056186355650425,0.00025,0.929427444934845,0.26675036549568176
19,0.9964994192123413,0.013780876062810421,0.00025,0.9320905208587646,0.2217838615179062
20,0.9968883991241455,0.012576962821185589,0.00025,0.9201065301895142,0.3018234372138977
21,0.9966290593147278,0.013416948728263378,0.00025,0.9081224799156189,0.36361461877822876
22,0.9979255795478821,0.009175938554108143,0.00025,0.9320905208587646,0.24385161697864532
23,0.9977959394454956,0.008901580236852169,0.00025,0.9267643094062805,0.29332831501960754
24,0.9972773194313049,0.011668224819004536,0.00025,0.9174433946609497,0.3035951852798462
25,0.9984441995620728,0.008299058303236961,0.000125,0.9254327416419983,0.286367267370224
26,0.998184859752655,0.008369749411940575,0.000125,0.9374167919158936,0.2417859137058258
27,0.9983145594596863,0.007216752041131258,0.000125,0.929427444934845,0.2692534029483795
28,0.9984441995620728,0.008013090118765831,0.000125,0.9347536563873291,0.2518758773803711
29,0.9984441995620728,0.0070204706862568855,0.000125,0.9267643094062805,0.2947234809398651
