epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6326560378074646,1.2288365364074707,0.001,0.6450777053833008,1.8531410694122314
1,0.5585983395576477,1.7241235971450806,0.001,0.7176165580749512,0.7720126509666443
2,0.6643109321594238,1.102583408355713,0.001,0.7383419871330261,0.8182166814804077
3,0.7611896395683289,0.8048832416534424,0.001,0.7176165580749512,0.8873493671417236
4,0.7825382947921753,0.8179079294204712,0.001,0.7098445892333984,1.2895883321762085
5,0.8106595873832703,0.700056254863739,0.001,0.8419688940048218,0.48702868819236755
6,0.8451119065284729,0.5429468750953674,0.001,0.8160621523857117,0.5242795944213867
7,0.8430506587028503,0.5496657490730286,0.001,0.8471502661705017,0.46493300795555115
8,0.8863368630409241,0.41342219710350037,0.001,0.7512953281402588,1.165189266204834
9,0.8520318269729614,0.6014364361763,0.001,0.6709844470024109,1.3468282222747803
10,0.8751472234725952,0.45800381898880005,0.001,0.7668393850326538,0.8843262791633606
11,0.9023851752281189,0.36259761452674866,0.001,0.7512953281402588,0.8238617181777954
12,0.9118080139160156,0.3351347744464874,0.001,0.7797927260398865,1.0732526779174805
