epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7188214659690857,0.9428229331970215,0.001,0.4015544056892395,1.370121955871582
1,0.8323596715927124,0.6365011930465698,0.001,0.7590673565864563,0.7817171216011047
2,0.8884937763214111,0.44512757658958435,0.001,0.8160621523857117,0.47730034589767456
3,0.9044958353042603,0.36714908480644226,0.001,0.7823834419250488,0.5653332471847534
4,0.9212598204612732,0.3391580879688263,0.001,0.8471502661705017,0.38365381956100464
5,0.9326898455619812,0.2596903145313263,0.001,0.8290155529975891,0.43193185329437256
6,0.9359918832778931,0.25316122174263,0.001,0.8212435245513916,0.5673750042915344
7,0.9382779002189636,0.2324504256248474,0.001,0.8212435245513916,0.46224772930145264
8,0.9502158761024475,0.19528208673000336,0.001,0.8264248967170715,0.543683648109436
9,0.9550418853759766,0.17796535789966583,0.001,0.8626943230628967,0.415930837392807
10,0.9723139405250549,0.11314590275287628,0.0005,0.9015544056892395,0.22372418642044067
11,0.9801879525184631,0.08875644207000732,0.0005,0.9015544056892395,0.28979161381721497
12,0.9850139617919922,0.07235883921384811,0.0005,0.9300518035888672,0.22432184219360352
13,0.981965959072113,0.07765322178602219,0.0005,0.9196891188621521,0.21659299731254578
14,0.9763779640197754,0.07838217914104462,0.0005,0.9222797751426697,0.27941662073135376
15,0.9812039732933044,0.06135338544845581,0.0005,0.9196891188621521,0.24428679049015045
16,0.9842519760131836,0.06275041401386261,0.0005,0.909326434135437,0.25877803564071655
17,0.977139949798584,0.07823830842971802,0.0005,0.9041450619697571,0.23170699179172516
18,0.988315999507904,0.047073107212781906,0.0005,0.9196891188621521,0.21076418459415436
19,0.9857759475708008,0.05274238437414169,0.0005,0.8834196925163269,0.3659988045692444
20,0.9878079891204834,0.05139116570353508,0.0005,0.8419688940048218,0.5341660976409912
21,0.9827279448509216,0.06134935840964317,0.0005,0.893782377243042,0.38128575682640076
22,0.9888239502906799,0.04717689007520676,0.0005,0.9222797751426697,0.22779275476932526
23,0.9878079891204834,0.041624635457992554,0.0005,0.8160621523857117,0.8295568227767944
24,0.9906019568443298,0.03670985624194145,0.00025,0.8860103487968445,0.3082873523235321
25,0.994920015335083,0.025427130982279778,0.00025,0.9326424598693848,0.22086432576179504
26,0.9944120049476624,0.022397665306925774,0.00025,0.9326424598693848,0.20481716096401215
27,0.9974600076675415,0.016111398115754128,0.00025,0.9196891188621521,0.25548189878463745
28,0.9959359765052795,0.016191160306334496,0.00025,0.9352331757545471,0.2299511581659317
29,0.9961900115013123,0.01771673560142517,0.00025,0.9196891188621521,0.25093749165534973
30,0.9979680180549622,0.014975137077271938,0.00025,0.9222797751426697,0.28254005312919617
31,0.9959359765052795,0.01540900208055973,0.00025,0.9145077466964722,0.2776375710964203
32,0.9974600076675415,0.011353328824043274,0.000125,0.9455958604812622,0.21326816082000732
33,0.9969519972801208,0.01473249215632677,0.000125,0.9300518035888672,0.21599867939949036
34,0.9959359765052795,0.014714652672410011,0.000125,0.9352331757545471,0.22426581382751465
35,0.9982219934463501,0.011439725756645203,0.000125,0.9404144883155823,0.22121645510196686
36,0.9992380142211914,0.010668962262570858,0.000125,0.9119170904159546,0.2690150737762451
