epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8137496113777161,0.5175203084945679,0.001,0.9234317541122437,0.25054967403411865
1,0.9112419486045837,0.25835609436035156,0.001,0.9314268231391907,0.21791280806064606
2,0.9275844693183899,0.213443323969841,0.001,0.930504322052002,0.2263423204421997
3,0.9373481869697571,0.18515323102474213,0.001,0.9468019604682922,0.1674933135509491
4,0.944345235824585,0.1627734750509262,0.001,0.9646371603012085,0.14000743627548218
5,0.9485917687416077,0.1504470705986023,0.001,0.9489544630050659,0.17862066626548767
6,0.9537228941917419,0.138925239443779,0.001,0.9532595276832581,0.17286710441112518
7,0.9554922580718994,0.1309233158826828,0.001,0.9566420912742615,0.16499492526054382
8,0.9596261978149414,0.12136947363615036,0.001,0.9455719590187073,0.19490499794483185
9,0.9700332880020142,0.09178630262613297,0.00020000001,0.9677121639251709,0.14029496908187866
10,0.9729286432266235,0.08248665183782578,0.00020000001,0.9670971632003784,0.1365310251712799
11,0.97394198179245,0.07622955739498138,0.00020000001,0.9667896628379822,0.14803804457187653
12,0.9757435321807861,0.0738847479224205,0.00020000001,0.9658671617507935,0.14871279895305634
13,0.9756952524185181,0.07196702063083649,0.00020000001,0.9686346650123596,0.1369926482439041
14,0.9766282439231873,0.07157027721405029,0.00020000001,0.9695571660995483,0.13861830532550812
15,0.9780919551849365,0.0653558298945427,4.0000003e-05,0.972017228603363,0.13139984011650085
16,0.979073166847229,0.06404159218072891,4.0000003e-05,0.9707872271537781,0.13494257628917694
17,0.9784941077232361,0.06402064114809036,4.0000003e-05,0.9714022278785706,0.13329772651195526
18,0.9799900054931641,0.0601220540702343,4.0000003e-05,0.972017228603363,0.12831147015094757
19,0.9800865650177002,0.060068339109420776,4.0000003e-05,0.972017228603363,0.12894484400749207
20,0.9795879125595093,0.06091802567243576,4.0000003e-05,0.9707872271537781,0.1347258985042572
21,0.9797165989875793,0.060655634850263596,4.0000003e-05,0.9726322293281555,0.12968485057353973
22,0.9809229969978333,0.058693479746580124,4.0000003e-05,0.9726322293281555,0.1341618150472641
23,0.981196403503418,0.05677158385515213,8.000001e-06,0.9723247289657593,0.134527325630188
24,0.9807299375534058,0.059796761721372604,8.000001e-06,0.9723247289657593,0.1330370455980301
25,0.981196403503418,0.05627511069178581,8.000001e-06,0.972017228603363,0.13366860151290894
26,0.9808586239814758,0.0573124960064888,8.000001e-06,0.9717097282409668,0.13251993060112
27,0.9809390306472778,0.05821966379880905,1.6000001e-06,0.9723247289657593,0.13232751190662384
28,0.980488657951355,0.0572529174387455,1.6000001e-06,0.9723247289657593,0.13236451148986816
29,0.9811642169952393,0.05662335827946663,1.6000001e-06,0.9717097282409668,0.13267070055007935
30,0.9809069037437439,0.05818459764122963,1.6000001e-06,0.9726322293281555,0.13236059248447418
31,0.9801991581916809,0.05849561467766762,3.2000003e-07,0.9726322293281555,0.1321304440498352
32,0.980488657951355,0.058696869760751724,3.2000003e-07,0.9726322293281555,0.13199879229068756
33,0.9809712171554565,0.05566275864839554,3.2000003e-07,0.9723247289657593,0.13315898180007935
