epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7246634364128113,0.9249498248100281,0.001,0.6373056769371033,1.2162879705429077
1,0.8496317267417908,0.5905609726905823,0.001,0.7046632170677185,0.9332485795021057
2,0.8831597566604614,0.45390939712524414,0.001,0.7150259017944336,0.7419975996017456
3,0.9057658314704895,0.3638860881328583,0.001,0.7979274392127991,0.5168522000312805
4,0.9189738631248474,0.3336257338523865,0.001,0.7331606149673462,0.6356058120727539
5,0.9329438805580139,0.2646883428096771,0.001,0.8290155529975891,0.42330893874168396
6,0.942595899105072,0.2420966774225235,0.001,0.8601036071777344,0.392238587141037
7,0.9395478963851929,0.23548167943954468,0.001,0.7538859844207764,0.6731748580932617
8,0.9461519122123718,0.22175203263759613,0.001,0.772020697593689,0.6637681722640991
9,0.949199914932251,0.20067906379699707,0.001,0.8626943230628967,0.504019558429718
10,0.9596139192581177,0.15815767645835876,0.001,0.8860103487968445,0.40408918261528015
11,0.9598678946495056,0.16346882283687592,0.001,0.5932642221450806,1.411003589630127
12,0.9740919470787048,0.10045329481363297,0.0005,0.8652849793434143,0.3153054416179657
13,0.9796799421310425,0.08418931066989899,0.0005,0.924870491027832,0.19394418597221375
14,0.9740919470787048,0.08796299993991852,0.0005,0.9145077466964722,0.19654257595539093
15,0.9865379929542542,0.056204646825790405,0.0005,0.9145077466964722,0.23017100989818573
16,0.981965959072113,0.06906487792730331,0.0005,0.9145077466964722,0.2631819546222687
17,0.9784099459648132,0.07259664684534073,0.0005,0.8834196925163269,0.2894045114517212
18,0.9867919683456421,0.0525582954287529,0.0005,0.8756476640701294,0.3199785053730011
19,0.9888239502906799,0.043495744466781616,0.00025,0.924870491027832,0.22649511694908142
20,0.993395984172821,0.032521821558475494,0.00025,0.9352331757545471,0.2298981249332428
21,0.9890779852867126,0.03996840491890907,0.00025,0.893782377243042,0.2618517279624939
22,0.9916179776191711,0.03558703139424324,0.00025,0.9274611473083496,0.22678230702877045
23,0.9939039945602417,0.025277484208345413,0.00025,0.9222797751426697,0.21769298613071442
